what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757862669
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757864510
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1506757865664
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757867692
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1506757868020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757892714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757903010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1506757921730
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757922526
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506757923587
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1506757923914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757923992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757925365
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1506757926738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757928922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757939000
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757939015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757952026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757955723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1506757955738
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506757963991
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506757965020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757966440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506757977235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506757994426
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1506758019745
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506758024129
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506758024160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758030915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758035018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1506758035018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1506758054970
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506758055578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758056124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758056670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1506758056686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1506758056811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758058246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758068043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758070258
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758074236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758074548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758074844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758081116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758087309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758096232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758104984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758111738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758136340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758141269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758142860
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758143328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758143609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758143796
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1506758147696
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1506758148086
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1506758153687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758155262
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758155418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758155715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758155762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758201360
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758201532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758201813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758201875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758209769
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758210034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758210330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758210564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758213435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758219269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758274852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758322635
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758325552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758325848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758325973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758327455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758335739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758439104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758440602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758447170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758471708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506758475640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758478572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758478728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758478853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758535107
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506758535887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758536183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758536339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758537556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758584106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758585916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758591329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758592437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758593139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758593856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506758611640
